Order ID,Order Priority,Order Quantity,Sales,Ship Mode,Unit Price,Customer Name,Province,Region,Product Category,Product Sub Category
O40928,Low,4,292,Regular Air,86,Patrick Ryan,Saskachewan,Prarie,Technology,Telephones and Communication
O41216,Not Specified,8,253,Regular Air,29,Kean Takahito,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories
O41216,Not Specified,45,6865,Delivery Truck,179,Kean Takahito,Saskachewan,Prarie,Furniture,Tables
O42310,Critical,20,3362,Regular Air,206,Julia Dunbar,Saskachewan,Prarie,Technology,Telephones and Communication
O42403,Not Specified,38,118,Regular Air,3,Nick Zandusky,Saskachewan,Prarie,Office Supplies,Labels
O42403,Not Specified,47,121,Regular Air,3,Nick Zandusky,Saskachewan,Prarie,Office Supplies,Pens & Art Supplies
O43138,Low,43,1334,Regular Air,31,Matt Collister,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories
O43138,Low,50,6553,Delivery Truck,137,Matt Collister,Saskachewan,Prarie,Furniture,Bookcases
O43206,Medium,16,588,Express Air,35,John Dryer,Saskachewan,Prarie,Technology,Computer Peripherals
O43207,Low,45,2208,Regular Air,49,Julia Dunbar,Saskachewan,Prarie,Furniture,Office Furnishings
O43207,Low,41,140,Regular Air,3,Julia Dunbar,Saskachewan,Prarie,Office Supplies,Pens & Art Supplies
O43207,Low,8,15,Regular Air,2,Julia Dunbar,Saskachewan,Prarie,Office Supplies,Rubber Bands
O43650,Not Specified,3,1760,Regular Air,600,William Brown,Saskachewan,Prarie,Technology,Copiers and Fax
O43650,Not Specified,7,89,Regular Air,12,William Brown,Saskachewan,Prarie,Office Supplies,Pens & Art Supplies
O44290,Medium,49,508,Regular Air,10,Peter Fuller,Saskachewan,Prarie,Furniture,Office Furnishings
O44290,Medium,28,281,Regular Air,9,Peter Fuller,Saskachewan,Prarie,Office Supplies,Paper
O44290,Medium,41,277,Regular Air,6,Peter Fuller,Saskachewan,Prarie,Office Supplies,Paper
O44613,High,34,1912,Regular Air,56,Neoma Murray,Saskachewan,Prarie,Office Supplies,Paper
O44613,High,17,121,Regular Air,8,Neoma Murray,Saskachewan,Prarie,Technology,Telephones and Communication
O44613,High,45,246,Regular Air,5,Neoma Murray,Saskachewan,Prarie,Office Supplies,Paper
O44965,Low,19,29,Regular Air,1,Peter Fuller,Saskachewan,Prarie,Office Supplies,Rubber Bands
O44965,Low,45,75,Regular Air,2,Peter Fuller,Saskachewan,Prarie,Office Supplies,Pens & Art Supplies
O45733,Critical,39,851,Regular Air,22,Maya Herman,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories
O45893,High,15,68,Regular Air,4,Patrick Ryan,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories
O46113,Not Specified,18,2567,Express Air,137,Nick Zandusky,Saskachewan,Prarie,Furniture,Office Furnishings
O46311,High,42,1244,Regular Air,28,Peter Fuller,Saskachewan,Prarie,Technology,Computer Peripherals
O46311,High,42,982,Regular Air,22,Peter Fuller,Saskachewan,Prarie,Furniture,Office Furnishings
O46311,High,44,302,Regular Air,6,Peter Fuller,Saskachewan,Prarie,Office Supplies,Paper
O47398,Medium,6,1307,Delivery Truck,262,Peter Fuller,Saskachewan,Prarie,Furniture,Tables
O47554,Low,9,436,Delivery Truck,51,John Dryer,Saskachewan,Prarie,Furniture,Chairs & Chairmats
O47554,Low,47,364,Regular Air,8,John Dryer,Saskachewan,Prarie,Furniture,Office Furnishings
O48135,High,40,750,Regular Air,18,Matt Collister,Saskachewan,Prarie,Furniture,Office Furnishings
O49346,Not Specified,8,94,Regular Air,12,Rick Hansen,Saskachewan,Prarie,Furniture,Office Furnishings
O49346,Not Specified,50,277,Regular Air,5,Rick Hansen,Saskachewan,Prarie,Office Supplies,Paper
O49735,Not Specified,32,1929,Regular Air,61,Mitch Willingham,Saskachewan,Prarie,Office Supplies,Appliances
O50087,Not Specified,17,59,Regular Air,3,Patrick Ryan,Saskachewan,Prarie,Office Supplies,Rubber Bands
O50466,Critical,32,6892,Express Air,224,Toby Grace,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories
O50501,High,31,801,Regular Air,24,John Dryer,Saskachewan,Prarie,Technology,Office Machines
O50818,Medium,34,5519,Regular Air,206,Neoma Murray,Saskachewan,Prarie,Technology,Telephones and Communication
O50852,Medium,24,188,Regular Air,7,Nick Zandusky,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories
O52068,Not Specified,31,163,Regular Air,5,Peter Fuller,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories
O52068,Not Specified,47,24560,Delivery Truck,517,Peter Fuller,Saskachewan,Prarie,Technology,Office Machines
O52068,Not Specified,21,1218,Delivery Truck,58,Peter Fuller,Saskachewan,Prarie,Furniture,Bookcases
O52068,Not Specified,17,442,Delivery Truck,26,Peter Fuller,Saskachewan,Prarie,Furniture,Chairs & Chairmats
O52641,Not Specified,6,834,Regular Air,156,Julia Dunbar,Saskachewan,Prarie,Technology,Telephones and Communication
O53378,Medium,50,13935,Express Air,300,Mitch Willingham,Saskachewan,Prarie,Technology,Copiers and Fax
O53378,Medium,38,1234,Regular Air,34,Mitch Willingham,Saskachewan,Prarie,Furniture,Office Furnishings
O53378,Medium,49,2377,Regular Air,56,Mitch Willingham,Saskachewan,Prarie,Technology,Telephones and Communication
O55136,Critical,29,135,Regular Air,5,William Brown,Saskachewan,Prarie,Office Supplies,Paper
O55655,Low,33,3671,Regular Air,126,Toby Grace,Saskachewan,Prarie,Technology,Telephones and Communication
O55750,Critical,31,5446,Delivery Truck,219,Nick Zandusky,Saskachewan,Prarie,Furniture,Tables
O56064,Medium,41,1169,Regular Air,29,William Brown,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories
O56804,Critical,41,136,Regular Air,3,Rick Hansen,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories
O56804,Critical,24,122,Regular Air,5,Rick Hansen,Saskachewan,Prarie,Office Supplies,Paper
O57157,Critical,18,204,Regular Air,11,Maya Herman,Saskachewan,Prarie,Office Supplies,Appliances
O58053,Medium,42,288,Regular Air,7,Susan Gilcrest,Saskachewan,Prarie,Office Supplies,Paper
O58116,Critical,6,172,Delivery Truck,26,Nick Zandusky,Saskachewan,Prarie,Furniture,Chairs & Chairmats
O58181,Not Specified,5,36,Regular Air,6,William Brown,Saskachewan,Prarie,Office Supplies,Paper
O58308,Not Specified,35,2173,Delivery Truck,58,William Brown,Saskachewan,Prarie,Furniture,Bookcases
O58308,Not Specified,20,623,Regular Air,30,William Brown,Saskachewan,Prarie,Technology,Computer Peripherals
O58308,Not Specified,2,40,Regular Air,16,William Brown,Saskachewan,Prarie,Furniture,Office Furnishings
O58339,High,9,1609,Regular Air,178,Rick Hansen,Saskachewan,Prarie,Office Supplies,Appliances
O58339,High,11,38,Express Air,2,Rick Hansen,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories
O58883,Low,36,162,Regular Air,4,Maya Herman,Saskachewan,Prarie,Office Supplies,Labels
O59777,High,19,917,Express Air,50,Sam Craven,Saskachewan,Prarie,Technology,Computer Peripherals
O548,Critical,41,129,Regular Air,3,Sung Chung,Saskachewan,Prarie,Office Supplies,Labels
O548,Critical,29,203,Regular Air,6,Sung Chung,Saskachewan,Prarie,Office Supplies,Paper
O548,Critical,26,2753,Regular Air,126,Sung Chung,Saskachewan,Prarie,Technology,Telephones and Communication
O771,Critical,18,89,Regular Air,5,Darrin Van Huff,Saskachewan,Prarie,Office Supplies,Paper
O1925,Critical,40,910,Regular Air,23,Brian Moss,Saskachewan,Prarie,Technology,Computer Peripherals
O2086,Critical,24,1412,Express Air,56,Brian Moss,Saskachewan,Prarie,Office Supplies,Paper
O2086,Critical,38,2115,Regular Air,66,Brian Moss,Saskachewan,Prarie,Technology,Telephones and Communication
O2086,Critical,9,1247,Regular Air,128,Brian Moss,Saskachewan,Prarie,Furniture,Chairs & Chairmats
O6560,Low,20,169,Regular Air,9,Max Ludwig,Saskachewan,Prarie,Office Supplies,Appliances
O6560,Low,37,8252,Delivery Truck,281,Max Ludwig,Saskachewan,Prarie,Furniture,Tables
O7105,Low,17,77,Regular Air,4,Brian Moss,Saskachewan,Prarie,Office Supplies,Appliances
O7776,Medium,36,7224,Delivery Truck,201,Michelle Moray,Saskachewan,Prarie,Furniture,Chairs & Chairmats
O7776,Medium,6,934,Delivery Truck,179,Michelle Moray,Saskachewan,Prarie,Furniture,Tables
O8450,Not Specified,24,1307,Regular Air,54,Eva Jacobs,Saskachewan,Prarie,Office Supplies,Appliances
O8450,Not Specified,22,41,Regular Air,2,Eva Jacobs,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories
O16164,Low,26,2354,Delivery Truck,91,Eva Jacobs,Saskachewan,Prarie,Technology,Office Machines
O18789,High,50,1558,Regular Air,31,Craig Rider,Saskachewan,Prarie,Office Supplies,Paper
O19105,High,31,1371,Regular Air,49,Max Ludwig,Saskachewan,Prarie,Office Supplies,Paper
O19105,High,29,173,Regular Air,6,Max Ludwig,Saskachewan,Prarie,Office Supplies,Paper
O19136,Not Specified,44,1373,Regular Air,36,Michelle Moray,Saskachewan,Prarie,Technology,Telephones and Communication
O19206,Low,40,88,Regular Air,2,Michelle Moray,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories
O19206,Low,32,800,Delivery Truck,26,Michelle Moray,Saskachewan,Prarie,Furniture,Chairs & Chairmats
O19654,High,8,382,Regular Air,47,Maribeth Yedwab,Saskachewan,Prarie,Furniture,Office Furnishings
O20037,Low,35,1009,Regular Air,29,Michelle Moray,Saskachewan,Prarie,Furniture,Office Furnishings
O20037,Low,49,15137,Delivery Truck,298,Michelle Moray,Saskachewan,Prarie,Technology,Office Machines
O20549,Not Specified,40,1030,Regular Air,28,Cindy Schnelling,Saskachewan,Prarie,Office Supplies,Storage & Organization
O20832,Not Specified,47,89,Regular Air,2,Eugene Moren,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories
O20832,Not Specified,39,106,Regular Air,3,Eugene Moren,Saskachewan,Prarie,Office Supplies,Pens & Art Supplies
O22887,Not Specified,34,9107,Regular Air,276,Eugene Moren,Saskachewan,Prarie,Furniture,Chairs & Chairmats
O23936,Medium,27,71,Regular Air,3,Darrin Van Huff,Saskachewan,Prarie,Office Supplies,Pens & Art Supplies
O24326,Critical,37,1597,Regular Air,44,Cindy Schnelling,Saskachewan,Prarie,Office Supplies,Appliances
O24326,Critical,12,78,Regular Air,7,Cindy Schnelling,Saskachewan,Prarie,Office Supplies,Pens & Art Supplies
O25926,High,20,3300,Delivery Truck,219,Michelle Moray,Saskachewan,Prarie,Furniture,Tables
O25926,High,23,332,Regular Air,14,Michelle Moray,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories
O27687,Medium,38,251,Regular Air,7,Maribeth Yedwab,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories
O27776,Low,41,227,Express Air,5,Liz Price,Saskachewan,Prarie,Office Supplies,Paper
O27813,Medium,10,401,Regular Air,41,Liz Price,Saskachewan,Prarie,Technology,Computer Peripherals
O28256,High,19,467,Delivery Truck,21,Brian Moss,Saskachewan,Prarie,Office Supplies,Storage & Organization
O28550,Not Specified,44,21532,Delivery Truck,501,Cindy Schnelling,Saskachewan,Prarie,Technology,Office Machines
O28550,Not Specified,1,8,Regular Air,5,Cindy Schnelling,Saskachewan,Prarie,Office Supplies,Paper
O28870,High,27,1155,Regular Air,41,Cindy Schnelling,Saskachewan,Prarie,Technology,Computer Peripherals
O30374,Critical,12,710,Regular Air,60,Michelle Moray,Saskachewan,Prarie,Office Supplies,Appliances
O30374,Critical,42,1220,Regular Air,28,Michelle Moray,Saskachewan,Prarie,Technology,Computer Peripherals
O30564,Critical,20,606,Regular Air,36,Darrin Van Huff,Saskachewan,Prarie,Technology,Telephones and Communication
O31620,Critical,20,1108,Regular Air,66,Maribeth Yedwab,Saskachewan,Prarie,Technology,Telephones and Communication
O31780,Medium,17,734,Express Air,43,Max Ludwig,Saskachewan,Prarie,Office Supplies,Appliances
O31876,High,8,741,Regular Air,96,Brian Moss,Saskachewan,Prarie,Office Supplies,Storage & Organization
O32356,Not Specified,12,768,Regular Air,67,Maribeth Yedwab,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories
O32356,Not Specified,47,5238,Delivery Truck,146,Maribeth Yedwab,Saskachewan,Prarie,Furniture,Tables
O33473,Low,50,600,Regular Air,13,Michelle Moray,Saskachewan,Prarie,Office Supplies,Scissors, Rulers and Trimmers
O35043,Not Specified,45,125,Express Air,3,Maribeth Yedwab,Saskachewan,Prarie,Office Supplies,Rubber Bands
O35043,Not Specified,9,924,Regular Air,126,Maribeth Yedwab,Saskachewan,Prarie,Technology,Telephones and Communication
O37603,Medium,50,2440,Regular Air,45,Liz Price,Saskachewan,Prarie,Technology,Computer Peripherals
O37603,Medium,23,1008,Regular Air,45,Liz Price,Saskachewan,Prarie,Technology,Computer Peripherals
O38561,Critical,19,169,Regular Air,9,Mark Van Huff,Saskachewan,Prarie,Furniture,Office Furnishings
O39846,Low,10,1372,Delivery Truck,131,Cindy Schnelling,Saskachewan,Prarie,Furniture,Bookcases
O40547,Critical,45,6944,Express Air,180,Craig Rider,Saskachewan,Prarie,Technology,Telephones and Communication
O40611,Not Specified,12,67,Express Air,4,Darrin Van Huff,Saskachewan,Prarie,Office Supplies,Paper
O40611,Not Specified,43,1408,Regular Air,36,Darrin Van Huff,Saskachewan,Prarie,Technology,Telephones and Communication
O40901,Medium,40,273,Regular Air,7,Darrin Van Huff,Saskachewan,Prarie,Technology,Computer Peripherals
O40901,Medium,22,3100,Express Air,156,Darrin Van Huff,Saskachewan,Prarie,Technology,Telephones and Communication
O41634,Not Specified,7,57,Regular Air,8,Darrin Van Huff,Saskachewan,Prarie,Technology,Computer Peripherals
O41634,Not Specified,10,371,Regular Air,35,Darrin Van Huff,Saskachewan,Prarie,Office Supplies,Pens & Art Supplies
O41766,Critical,10,5158,Delivery Truck,501,Stefania Perrino,Saskachewan,Prarie,Technology,Office Machines
O41956,Medium,22,365,Express Air,17,Mark Hamilton,Saskachewan,Prarie,Office Supplies,Storage & Organization
O41956,Medium,16,86,Regular Air,5,Mark Hamilton,Saskachewan,Prarie,Technology,Computer Peripherals
O44646,Low,47,12724,Regular Air,279,Mark Van Huff,Saskachewan,Prarie,Office Supplies,Storage & Organization
O45825,Medium,43,273,Regular Air,6,Liz Price,Saskachewan,Prarie,Office Supplies,Paper
O47232,Not Specified,39,546,Express Air,15,Brian Moss,Saskachewan,Prarie,Office Supplies,Storage & Organization
O49344,Low,31,673,Regular Air,20,Maribeth Yedwab,Saskachewan,Prarie,Technology,Computer Peripherals
O49344,Low,1,803,Regular Air,833,Maribeth Yedwab,Saskachewan,Prarie,Office Supplies,Scissors, Rulers and Trimmers
O49351,Low,27,110,Regular Air,4,Michelle Moray,Saskachewan,Prarie,Office Supplies,Pens & Art Supplies
O49511,High,35,150,Express Air,4,Eugene Moren,Saskachewan,Prarie,Office Supplies,Envelopes
O52419,High,32,3500,Regular Air,111,Chuck Magee,Saskachewan,Prarie,Office Supplies,Storage & Organization
O53029,Low,39,223,Regular Air,6,Max Ludwig,Saskachewan,Prarie,Office Supplies,Labels
O54786,Not Specified,30,380,Regular Air,13,Maribeth Yedwab,Saskachewan,Prarie,Office Supplies,Storage & Organization
O55362,High,24,68,Regular Air,3,Cindy Schnelling,Saskachewan,Prarie,Office Supplies,Labels
O56099,Low,11,122,Regular Air,11,Michelle Moray,Saskachewan,Prarie,Office Supplies,Appliances
O56516,Medium,6,28,Regular Air,4,Stefania Perrino,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories
O56516,Medium,24,2561,Regular Air,126,Stefania Perrino,Saskachewan,Prarie,Technology,Telephones and Communication
O59556,Not Specified,27,43,Regular Air,1,Mark Van Huff,Saskachewan,Prarie,Office Supplies,Rubber Bands
O59556,Not Specified,5,928,Regular Air,206,Mark Van Huff,Saskachewan,Prarie,Technology,Telephones and Communication
O59779,Low,30,3575,Delivery Truck,114,Stefania Perrino,Saskachewan,Prarie,Furniture,Chairs & Chairmats
O1217,Not Specified,25,662,Regular Air,28,Sung Shariari,Saskachewan,Prarie,Technology,Computer Peripherals
O1666,Critical,19,5642,Express Air,316,Nona Balk,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories
O1829,High,48,133,Regular Air,3,Tom Stivers,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories
O3202,Low,10,554,Regular Air,54,Richard Eichhorn,Saskachewan,Prarie,Technology,Computer Peripherals
O4871,Critical,8,776,Delivery Truck,90,Neil French,Saskachewan,Prarie,Furniture,Chairs & Chairmats
O4871,Critical,26,238,Regular Air,9,Neil French,Saskachewan,Prarie,Office Supplies,Scissors, Rulers and Trimmers
O6211,Critical,28,68,Regular Air,2,Nona Balk,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories
O6211,Critical,3,69,Regular Air,21,Nona Balk,Saskachewan,Prarie,Office Supplies,Pens & Art Supplies
O7363,Medium,24,876,Regular Air,38,Sung Shariari,Saskachewan,Prarie,Furniture,Office Furnishings
O8133,Medium,11,406,Regular Air,35,Neil French,Saskachewan,Prarie,Office Supplies,Paper
O8416,Low,2,22,Regular Air,6,Nicole Fjeld,Saskachewan,Prarie,Office Supplies,Paper
O8802,Medium,15,1866,Regular Air,123,Suzanne McNair,Saskachewan,Prarie,Office Supplies,Appliances
O9637,Low,12,522,Regular Air,43,Andy Reiter,Saskachewan,Prarie,Technology,Computer Peripherals
O9637,Low,49,28359,Regular Air,575,Andy Reiter,Saskachewan,Prarie,Technology,Office Machines
O9637,Low,12,124,Regular Air,10,Andy Reiter,Saskachewan,Prarie,Office Supplies,Paper
O9671,High,6,13,Regular Air,2,Sung Shariari,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories
O9957,Not Specified,31,75,Express Air,2,Suzanne McNair,Saskachewan,Prarie,Office Supplies,Pens & Art Supplies
O10567,High,10,1111,Delivery Truck,146,Susan Pistek,Saskachewan,Prarie,Furniture,Tables
O12613,Medium,3,16,Regular Air,3,Richard Eichhorn,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories
O12613,Medium,28,1751,Regular Air,60,Richard Eichhorn,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories
O12613,Medium,18,225,Express Air,12,Richard Eichhorn,Saskachewan,Prarie,Furniture,Office Furnishings
O12711,Critical,32,1487,Regular Air,44,Sung Shariari,Saskachewan,Prarie,Office Supplies,Pens & Art Supplies
O12711,Critical,45,558,Regular Air,13,Sung Shariari,Saskachewan,Prarie,Office Supplies,Scissors, Rulers and Trimmers
O13543,Medium,2,28,Regular Air,10,Andy Reiter,Saskachewan,Prarie,Office Supplies,Storage & Organization
O13767,High,29,598,Regular Air,22,Nona Balk,Saskachewan,Prarie,Office Supplies,Appliances
O13767,High,45,1404,Regular Air,36,Nona Balk,Saskachewan,Prarie,Technology,Telephones and Communication
O13767,High,10,1246,Regular Air,156,Nona Balk,Saskachewan,Prarie,Technology,Telephones and Communication
O17924,Critical,42,2507,Regular Air,61,Richard Eichhorn,Saskachewan,Prarie,Office Supplies,Appliances
O18374,Low,21,150,Regular Air,7,Nick Crebassa,Saskachewan,Prarie,Office Supplies,Paper
O19841,Low,43,4688,Express Air,126,Tom Stivers,Saskachewan,Prarie,Technology,Telephones and Communication
O21382,Critical,21,6436,Delivery Truck,301,Andy Reiter,Saskachewan,Prarie,Furniture,Chairs & Chairmats
O21382,Critical,11,312,Regular Air,30,Andy Reiter,Saskachewan,Prarie,Technology,Computer Peripherals
O21638,High,13,419,Regular Air,31,Suzanne McNair,Saskachewan,Prarie,Office Supplies,Paper
O22407,Not Specified,20,676,Regular Air,35,Sung Shariari,Saskachewan,Prarie,Office Supplies,Binders and Binder Accessories
O22407,Not Specified,10,128,Regular Air,12,Sung Shariari,Saskachewan,Prarie,Office Supplies,Paper
O22407,Not Specified,15,527,Express Air,35,Sung Shariari,Saskachewan,Prarie,Office Supplies,Pens & Art Supplies
O25314,High,43,7680,Regular Air,206,Nick Crebassa,Saskachewan,Prarie,Technology,Telephones and Communication
O25574,Not Specified,46,5074,Delivery Truck,101,Rob Beeghly,Saskachewan,Prarie,Furniture,Bookcases
O25574,Not Specified,31,1527,Express Air,48,Rob Beeghly,Saskachewan,Prarie,Technology,Computer Peripherals
